Date,Currency,Change
October 14 2009,Swiss franc,134.8943585
October 14 2009,Indian rupee,287.1867178
October 14 2009,Chinese renmimbi,200.9612184
October 14 2009,South African rand,334.5831222
October 14 2009,Australian dollar,163.8699409
October 15 2009,US dollar,262.9004478
October 15 2009,Euro,146.6596712
October 15 2009,Japanese yen,223.2992562
October 15 2009,Pound sterling,262.2483221
October 15 2009,Canadian dollar,159.0171756
October 15 2009,Swiss franc,132.5419299
October 15 2009,Indian rupee,285.8702196
October 15 2009,Chinese renmimbi,199.3508655
October 15 2009,South African rand,331.1321286
October 15 2009,Australian dollar,160.6639382
October 16 2009,US dollar,260.8336204
October 16 2009,Euro,146.2749213
October 16 2009,Japanese yen,223.3080868
October 16 2009,Pound sterling,258.3892617
October 16 2009,Canadian dollar,159.9236641
October 16 2009,Swiss franc,132.6944021
October 16 2009,Indian rupee,284.0879567
October 16 2009,Chinese renmimbi,197.5657457
October 16 2009,South African rand,333.7161516
October 16 2009,Australian dollar,160.2773988
October 19 2009,US dollar,261.8670341
October 19 2009,Euro,145.8551941
October 19 2009,Japanese yen,223.020752
October 19 2009,Pound sterling,258.5011186
October 19 2009,Canadian dollar,159.1841603
October 19 2009,Swiss franc,131.757787
October 19 2009,Indian rupee,285.1874148
October 19 2009,Chinese renmimbi,198.4146138
October 19 2009,South African rand,334.2509711
October 19 2009,Australian dollar,158.3447021
October 20 2009,US dollar,265.7595591
October 20 2009,Euro,148.5134662
October 20 2009,Japanese yen,227.0930272
October 20 2009,Pound sterling,261.0738255
October 20 2009,Canadian dollar,165.601145
October 20 2009,Swiss franc,134.1102156
October 20 2009,Indian rupee,287.8410063
October 20 2009,Chinese renmimbi,201.5978695
October 20 2009,South African rand,339.2895344
October 20 2009,Australian dollar,161.3915416
October 21 2009,US dollar,263.0037892
October 21 2009,Euro,145.7152851
October 21 2009,Japanese yen,226.131848
October 21 2009,Pound sterling,254.5861298
October 21 2009,Canadian dollar,162.4284351
October 21 2009,Swiss franc,131.0172076
October 21 2009,Indian rupee,288.0485409
October 21 2009,Chinese renmimbi,199.3633489
October 21 2009,South African rand,337.5950008
October 21 2009,Australian dollar,158.3674397
October 22 2009,US dollar,262.7282122
October 22 2009,Euro,145.4354669
October 22 2009,Japanese yen,227.3480963
October 22 2009,Pound sterling,255.3691275
October 22 2009,Canadian dollar,162.7624046
October 22 2009,Swiss franc,130.9736441
October 22 2009,Indian rupee,289.8577358
October 22 2009,Chinese renmimbi,199.2343542
October 22 2009,South African rand,342.0086697
October 22 2009,Australian dollar,159.4361073
October 23 2009,US dollar,265.7595591
October 23 2009,Euro,147.289262
October 23 2009,Japanese yen,231.5647183
October 23 2009,Pound sterling,263.4228188
October 23 2009,Canadian dollar,166.1498092
October 23 2009,Swiss franc,133.1082553
October 23 2009,Indian rupee,291.1211622
October 23 2009,Chinese renmimbi,201.6894141
October 23 2009,South African rand,346.185892
October 23 2009,Australian dollar,161.0732151
October 26 2009,US dollar,263.0726834
October 26 2009,Euro,146.7296257
October 26 2009,Japanese yen,229.1804504
October 26 2009,Pound sterling,260.5704698
October 26 2009,Canadian dollar,166.9608779
October 26 2009,Swiss franc,132.6944021
October 26 2009,Indian rupee,289.4767276
October 26 2009,Chinese renmimbi,199.4548935
October 26 2009,South African rand,348.4659123
October 26 2009,Australian dollar,160.5047749
October 27 2009,US dollar,257.0444368
October 27 2009,Euro,144.6309899
October 27 2009,Japanese yen,224.0315185
October 27 2009,Pound sterling,254.8657718
October 27 2009,Canadian dollar,163.2395038
October 27 2009,Swiss franc,130.7340449
October 27 2009,Indian rupee,285.1858306
October 27 2009,Chinese renmimbi,194.5614181
October 27 2009,South African rand,346.6981929
October 27 2009,Australian dollar,157.2078217
October 28 2009,US dollar,255.425422
October 28 2009,Euro,144.4561035
October 28 2009,Japanese yen,219.1125225
October 28 2009,Pound sterling,252.4049217
October 28 2009,Canadian dollar,164.7900763
October 28 2009,Swiss franc,129.9281202
October 28 2009,Indian rupee,286.9451221
October 28 2009,Chinese renmimbi,193.1507989
October 28 2009,South African rand,352.3335022
October 28 2009,Australian dollar,160.2319236
October 29 2009,US dollar,258.4223217
October 29 2009,Euro,145.6103533
October 29 2009,Japanese yen,223.0557348
October 29 2009,Pound sterling,251.4541387
October 29 2009,Canadian dollar,165.6965649
October 29 2009,Swiss franc,131.0389893
October 29 2009,Indian rupee,289.0624505
October 29 2009,Chinese renmimbi,195.6266644
October 29 2009,South African rand,354.1181107
October 29 2009,Australian dollar,158.7539791
October 30 2009,US dollar,258.2500861
October 30 2009,Euro,146.5547394
October 30 2009,Japanese yen,219.739157
October 30 2009,Pound sterling,252.852349
October 30 2009,Canadian dollar,167.2471374
October 30 2009,Swiss franc,132.0191679
October 30 2009,Indian rupee,286.8983873
October 30 2009,Chinese renmimbi,195.4643808
October 30 2009,South African rand,358.2615549
October 30 2009,Australian dollar,161.7098681
November 2 2009,US dollar,265.8284533
November 2 2009,Euro,150.6820567
November 2 2009,Japanese yen,226.4307306
November 2 2009,Pound sterling,262.639821
November 2 2009,Canadian dollar,172.3520992
November 2 2009,Swiss franc,135.6131562
November 2 2009,Indian rupee,295.0825386
November 2 2009,Chinese renmimbi,201.7310253
November 2 2009,South African rand,368.6370546
November 2 2009,Australian dollar,166.1209641
November 3 2009,US dollar,265.4839821
November 3 2009,Euro,152.8506471
November 3 2009,Japanese yen,225.5286486
November 3 2009,Pound sterling,261.9686801
November 3 2009,Canadian dollar,170.610687
November 3 2009,Swiss franc,137.9438031
November 3 2009,Indian rupee,298.4086372
November 3 2009,Chinese renmimbi,201.4522304
November 3 2009,South African rand,368.7383888
November 3 2009,Australian dollar,167.4624829
November 4 2009,US dollar,275.473648
November 4 2009,Euro,156.9779643
November 4 2009,Japanese yen,236.1661515
November 4 2009,Pound sterling,267.7293065
November 4 2009,Canadian dollar,176.0496183
November 4 2009,Swiss franc,141.7773905
November 4 2009,Indian rupee,306.2759418
November 4 2009,Chinese renmimbi,209.6454727
November 4 2009,South African rand,371.2548556
November 4 2009,Australian dollar,172.4420191
November 5 2009,US dollar,275.1291767
November 5 2009,Euro,155.8237146
November 5 2009,Japanese yen,235.0626635
November 5 2009,Pound sterling,266.8903803
November 5 2009,Canadian dollar,175.8587786
November 5 2009,Swiss franc,140.7754302
November 5 2009,Indian rupee,305.6446247
November 5 2009,Chinese renmimbi,209.3916445
November 5 2009,South African rand,365.6026572
November 5 2009,Australian dollar,171.8735789
November 6 2009,US dollar,277.8160524
November 6 2009,Euro,157.9573277
November 6 2009,Japanese yen,234.6533981
November 6 2009,Pound sterling,269.295302
November 6 2009,Canadian dollar,179.6517176
November 6 2009,Swiss franc,142.6050969
November 6 2009,Indian rupee,306.6205127
November 6 2009,Chinese renmimbi,211.5762317
November 6 2009,South African rand,364.6118336
November 6 2009,Australian dollar,171.691678
November 9 2009,US dollar,281.2607647
November 9 2009,Euro,157.9573277
November 9 2009,Japanese yen,237.6860374
November 9 2009,Pound sterling,269.6308725
November 9 2009,Canadian dollar,178.9360687
November 9 2009,Swiss franc,142.7357874
November 9 2009,Indian rupee,307.259751
November 9 2009,Chinese renmimbi,214.4141145
November 9 2009,South African rand,360.896245
November 9 2009,Australian dollar,170.8049113
November 10 2009,US dollar,279.4350672
November 10 2009,Euro,157.3976915
November 10 2009,Japanese yen,235.8224366
November 10 2009,Pound sterling,268.2885906
November 10 2009,Canadian dollar,176.4312977
November 10 2009,Swiss franc,142.0387715
November 10 2009,Indian rupee,305.7206679
November 10 2009,Chinese renmimbi,212.9036285
November 10 2009,South African rand,359.5282328
November 10 2009,Australian dollar,169.8726694
November 11 2009,US dollar,284.1887702
November 11 2009,Euro,160.2658272
November 11 2009,Japanese yen,240.2795231
November 11 2009,Pound sterling,276.1744966
November 11 2009,Canadian dollar,178.2204198
November 11 2009,Swiss franc,144.8268351
November 11 2009,Indian rupee,309.1061753
November 11 2009,Chinese renmimbi,216.7693076
November 11 2009,South African rand,363.0861904
November 11 2009,Australian dollar,172.9877217
November 12 2009,US dollar,284.0165346
November 12 2009,Euro,161.9797132
November 12 2009,Japanese yen,242.6257515
November 12 2009,Pound sterling,276.8456376
November 12 2009,Canadian dollar,178.8167939
November 12 2009,Swiss franc,146.4604661
November 12 2009,Indian rupee,311.9696778
November 12 2009,Chinese renmimbi,216.6611185
November 12 2009,South African rand,366.8468164
November 12 2009,Australian dollar,173.1241473
November 13 2009,US dollar,280.2962453
November 13 2009,Euro,159.3913956
November 13 2009,Japanese yen,236.1719254
November 13 2009,Pound sterling,270.3020134
November 13 2009,Canadian dollar,176.3358779
November 13 2009,Swiss franc,143.8684382
November 13 2009,Indian rupee,305.0236051
November 13 2009,Chinese renmimbi,213.590213
November 13 2009,South African rand,362.4444069
November 13 2009,Australian dollar,169.6452933
November 16 2009,US dollar,289.2524974
November 16 2009,Euro,163.8684855
November 16 2009,Japanese yen,242.7650036
November 16 2009,Pound sterling,276.7897092
November 16 2009,Canadian dollar,181.4169847
November 16 2009,Swiss franc,147.9198432
November 16 2009,Indian rupee,313.7115427
November 16 2009,Chinese renmimbi,221.0094874
November 16 2009,South African rand,368.0121601
November 16 2009,Australian dollar,174.2155525
November 17 2009,US dollar,290.9059594
November 17 2009,Euro,167.4361665
November 17 2009,Japanese yen,244.6106035
November 17 2009,Pound sterling,277.852349
November 17 2009,Canadian dollar,186.6889313
November 17 2009,Swiss franc,151.7316489
November 17 2009,Indian rupee,316.2597826
November 17 2009,Chinese renmimbi,222.3368842
November 17 2009,South African rand,377.768395
November 17 2009,Australian dollar,178.944975
November 18 2009,US dollar,295.7974509
November 18 2009,Euro,168.4854844
November 18 2009,Japanese yen,248.2552729
November 18 2009,Pound sterling,283.3892617
November 18 2009,Canadian dollar,187.1421756
November 18 2009,Swiss franc,152.6464822
November 18 2009,Indian rupee,320.5308767
November 18 2009,Chinese renmimbi,226.4064581
November 18 2009,South African rand,379.5755222
November 18 2009,Australian dollar,181.0595725
November 19 2009,US dollar,291.1470892
November 19 2009,Euro,167.2962574
November 19 2009,Japanese yen,242.4471012
November 19 2009,Pound sterling,282.1029083
November 19 2009,Canadian dollar,189.2414122
November 19 2009,Swiss franc,151.8623394
November 19 2009,Indian rupee,319.9526314
November 19 2009,Chinese renmimbi,222.6406458
November 19 2009,South African rand,382.9927377
November 19 2009,Australian dollar,182.4693042
November 20 2009,US dollar,292.6972098
November 20 2009,Euro,168.5904162
November 20 2009,Japanese yen,244.4625208
November 20 2009,Pound sterling,286.0738255
November 20 2009,Canadian dollar,191.1975191
November 20 2009,Swiss franc,153.1692442
November 20 2009,Indian rupee,320.8493077
November 20 2009,Chinese renmimbi,223.8889814
November 20 2009,South African rand,387.716039
November 20 2009,Australian dollar,183.8335607
November 23 2009,US dollar,302.8591113
November 23 2009,Euro,173.0675061
November 23 2009,Japanese yen,253.3960534
November 23 2009,Pound sterling,293.6241611
November 23 2009,Canadian dollar,194.4895038
November 23 2009,Swiss franc,157.0463951
November 23 2009,Indian rupee,330.5353126
November 23 2009,Chinese renmimbi,232.3818242
November 23 2009,South African rand,392.214153
November 23 2009,Australian dollar,187.2214643
November 24 2009,US dollar,300.7233896
November 24 2009,Euro,172.1930745
November 24 2009,Japanese yen,249.709948
November 24 2009,Pound sterling,292.3378076
November 24 2009,Canadian dollar,194.0601145
November 24 2009,Swiss franc,156.284034
November 24 2009,Indian rupee,327.3129812
November 24 2009,Chinese renmimbi,230.5717377
November 24 2009,South African rand,389.2247931
November 24 2009,Australian dollar,188.2446567
November 25 2009,US dollar,306.407165
November 25 2009,Euro,174.1168241
November 25 2009,Japanese yen,251.2644771
November 25 2009,Pound sterling,296.2527964
November 25 2009,Canadian dollar,195.7776718
November 25 2009,Swiss franc,157.6998475
November 25 2009,Indian rupee,331.785273
November 25 2009,Chinese renmimbi,235.1531292
November 25 2009,South African rand,388.0932275
November 25 2009,Australian dollar,189.7680764
November 26 2009,US dollar,307.4405787
November 26 2009,Euro,176.0405736
November 26 2009,Japanese yen,247.7386815
November 26 2009,Pound sterling,301.1185682
November 26 2009,Canadian dollar,198.9026718
November 26 2009,Swiss franc,159.2245698
November 26 2009,Indian rupee,335.1319667
November 26 2009,Chinese renmimbi,235.9687084
November 26 2009,South African rand,401.0583798
November 26 2009,Australian dollar,195.1568895
November 27 2009,US dollar,301.8256976
November 27 2009,Euro,172.4029381
November 27 2009,Japanese yen,243.5159461
November 27 2009,Pound sterling,295.6375839
November 27 2009,Canadian dollar,195.2051527
November 27 2009,Swiss franc,155.4998911
November 27 2009,Indian rupee,331.0478122
November 27 2009,Chinese renmimbi,231.4455726
November 27 2009,South African rand,386.8040309
November 27 2009,Australian dollar,191.8371987
November 30 2009,US dollar,305.0292801
November 30 2009,Euro,173.9069605
November 30 2009,Japanese yen,244.0036681
November 30 2009,Pound sterling,300.6711409
November 30 2009,Canadian dollar,195.6822519
November 30 2009,Swiss franc,157.1988673
November 30 2009,Indian rupee,333.2087069
November 30 2009,Chinese renmimbi,234.0129827
November 30 2009,South African rand,391.9495581
November 30 2009,Australian dollar,192.0645748
December 1 2009,US dollar,310.7819497
December 1 2009,Euro,176.355369
December 1 2009,Japanese yen,251.0916007
December 1 2009,Pound sterling,301.1185682
December 1 2009,Canadian dollar,196.7557252
December 1 2009,Swiss franc,159.5077325
December 1 2009,Indian rupee,337.4679193
December 1 2009,Chinese renmimbi,238.7150466
December 1 2009,South African rand,392.7377132
December 1 2009,Australian dollar,193.9290587
December 2 2009,US dollar,317.6713744
December 2 2009,Euro,181.3221406
December 2 2009,Japanese yen,259.5740923
December 2 2009,Pound sterling,307.1029083
December 2 2009,Canadian dollar,202.3616412
